,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue ID
2558,Noho,40.72325901885768,-73.98843368023597,Upstate Craft Beer and Oyster Bar,40.726331,-73.986453,Seafood Restaurant,4e41f0822271a90466a0e967
2559,Noho,40.72325901885768,-73.98843368023597,Public - Rooftop & Garden,40.7230676940945,-73.99220486058917,Lounge,593f0e372f97ec0681af6743
2560,Noho,40.72325901885768,-73.98843368023597,Lancelotti Housewares,40.724545,-73.98444,Furniture / Home Store,4b37e6bbf964a5204c4825e3
2561,Noho,40.72325901885768,-73.98843368023597,John Derian Company Inc.,40.72543816983903,-73.99161789883777,Gift Shop,4bf042c8d4f70f47cfb0390f
2562,Noho,40.72325901885768,-73.98843368023597,Freemans,40.72183686195003,-73.99245120080575,American Restaurant,4169cd00f964a5208c1d1fe3
2563,Noho,40.72325901885768,-73.98843368023597,Banzarbar,40.721855822044745,-73.9924421035345,Cocktail Bar,5a737cd018d43b2aaf6ab477
2564,Noho,40.72325901885768,-73.98843368023597,The Hideout Chai Bar,40.72095427490927,-73.99114471295613,Tea Room,588660b9ce66aa74e09ea1c4
2565,Noho,40.72325901885768,-73.98843368023597,New York Pilates - Bowery,40.72331006561186,-73.99314595309166,Pilates Studio,5823b0ab8edd3a4263dd0a54
2566,Noho,40.72325901885768,-73.98843368023597,Joey Bats Cafe,40.71996882192281,-73.99002536853604,Bakery,5b5266fd8d0a53002ce074e4
2567,Noho,40.72325901885768,-73.98843368023597,Kindred,40.726476,-73.986596,Wine Bar,5db3819895a6df00081fcc19
2568,Noho,40.72325901885768,-73.98843368023597,Wildair,40.72000061250043,-73.98923714960337,French Restaurant,556b8dc2498eb674c015c301
2569,Noho,40.72325901885768,-73.98843368023597,Express Tailor Shop,40.720139211683545,-73.9886815453994,Tailor Shop,4c8d4d9a5e38b1f74d2039f9
2570,Noho,40.72325901885768,-73.98843368023597,Balvanera,40.720547,-73.985399,Argentinian Restaurant,53e02d67498e78c091589343
2571,Noho,40.72325901885768,-73.98843368023597,Ramen Ishida,40.719635,-73.988366,Asian Restaurant,591b9e948496ca6e22cdd3f6
2572,Noho,40.72325901885768,-73.98843368023597,The Brant Foundation Art Study Center,40.726009877430975,-73.98522676126714,Art Gallery,5c7b10fc531593003976d116
2573,Noho,40.72325901885768,-73.98843368023597,Il Posto Accanto,40.72230066259489,-73.98418849489386,Italian Restaurant,42893400f964a5206c231fe3
2574,Noho,40.72325901885768,-73.98843368023597,Dual Specialty,40.726171917107344,-73.98626552515373,Grocery Store,4a91d265f964a520fd1b20e3
2575,Noho,40.72325901885768,-73.98843368023597,bibi,40.72378703134906,-73.98368533162001,Wine Bar,52ed36f511d2e0abd9fc8f11
2576,Noho,40.72325901885768,-73.98843368023597,Mast Books,40.72469352329803,-73.98431807756424,Bookstore,4bef3aadea570f477f1b8fd2
2577,Noho,40.72325901885768,-73.98843368023597,99¢ Fresh Pizza,40.72637573745666,-73.9893380436357,Pizza Place,53b5f4b0498e7253b4854831
2578,Noho,40.72325901885768,-73.98843368023597,Bowery Mural,40.7243044903277,-73.99287470389083,Street Art,4ef1925177166617fd378b8e
2579,Noho,40.72325901885768,-73.98843368023597,Wolfnights,40.7200881893585,-73.9883923207096,Sandwich Place,4edd814246907c1b465edd02
2580,Noho,40.72325901885768,-73.98843368023597,Raku,40.72659589636028,-73.98664884421136,Udon Restaurant,56184ed9498e2ebb67472504
2581,Noho,40.72325901885768,-73.98843368023597,Economy Candy,40.720039,-73.987907,Candy Store,3fd66200f964a520f0e31ee3
2582,Noho,40.72325901885768,-73.98843368023597,Sushi By M,40.72657976582341,-73.99038360990808,Sushi Restaurant,5c2d4603464d6500395e552d
2583,Noho,40.72325901885768,-73.98843368023597,The Bowery Hotel,40.72614466252136,-73.99162708611642,Hotel,4ab04eb9f964a520fe6620e3
2584,Noho,40.72325901885768,-73.98843368023597,Caffe Vita Coffee Roasting Co.,40.71975181143025,-73.98852856288337,Coffee Shop,4f22b060e4b02a95fc886761
2585,Noho,40.72325901885768,-73.98843368023597,Three Jewels,40.72626517901139,-73.99120062589645,Yoga Studio,4bb676c6941ad13a437a1fe3
2586,Noho,40.72325901885768,-73.98843368023597,Good Thanks,40.71965031043434,-73.9894538285545,Café,5b354d97135b39002c62a9d3
2587,Noho,40.72325901885768,-73.98843368023597,Green Fingers Market,40.72141988961301,-73.99290113809617,Flower Shop,55748d30498e24b1a11f1c2e
2588,Noho,40.72325901885768,-73.98843368023597,Risotteria Melotti,40.726572245508066,-73.98849907188821,Italian Restaurant,51ae8137498ee6c4f8917163
2589,Noho,40.72325901885768,-73.98843368023597,Bar Primi,40.72566109133918,-73.99176120758057,Italian Restaurant,53726183498e6a101ea7fd06
2590,Noho,40.72325901885768,-73.98843368023597,Frank Restaurant,40.7269388318875,-73.9888987815173,Italian Restaurant,3fd66200f964a5204de41ee3
2591,Civic Center,40.71522892046282,-74.00541529873355,Atera,40.71675176130724,-74.00571150855457,Molecular Gastronomy Restaurant,4f627061e4b05c1d57815977
2592,Civic Center,40.71522892046282,-74.00541529873355,Heyday,40.715726,-74.007767,Spa,57ad129c498e05b086594d72
2593,Civic Center,40.71522892046282,-74.00541529873355,Gibney Dance Center Downtown,40.71392316324669,-74.0056614920451,Dance Studio,53373f26498e940581c90985
2594,Civic Center,40.71522892046282,-74.00541529873355,Nish Nūsh,40.71553710116416,-74.00772452925565,Falafel Restaurant,50ba9119e4b071a4bae6dc10
2595,Civic Center,40.71522892046282,-74.00541529873355,African Burial Ground National Monument,40.71498975306652,-74.00552975826278,Monument / Landmark,4a9442e3f964a520f92020e3
2596,Civic Center,40.71522892046282,-74.00541529873355,Frenchette Bakery,40.716844,-74.006648,Bakery,5f874da162878a7c65fe2fa3
2597,Civic Center,40.71522892046282,-74.00541529873355,Racines,40.714754151461236,-74.0075806002039,French Restaurant,534c9d7b498e1bdd443a40e1
2598,Civic Center,40.71522892046282,-74.00541529873355,Exceed Physical Culture,40.7156286200256,-74.0079922583853,Gym / Fitness Center,53910ac3498e57a5dc0eb160
2599,Civic Center,40.71522892046282,-74.00541529873355,Takahachi,40.71652647412374,-74.00810108466207,Sushi Restaurant,4a8f2f39f964a520471420e3
2600,Civic Center,40.71522892046282,-74.00541529873355,The Hummus & Pita Co,40.714453031801185,-74.00685274843354,Falafel Restaurant,515c4ca3e4b00279706b095d
2601,Civic Center,40.71522892046282,-74.00541529873355,Farra,40.717018127441406,-74.00563049316406,Restaurant,5e651b3a07d6d800089c9106
2602,Civic Center,40.71522892046282,-74.00541529873355,Water4Dogs Rehabilitation Center,40.71683833242527,-74.00592175519765,Medical Center,4a75e7aef964a52098e11fe3
2603,Civic Center,40.71522892046282,-74.00541529873355,Philip Williams Posters,40.71528423132827,-74.00878093952018,Antique Shop,4b747291f964a52042dd2de3
2604,Civic Center,40.71522892046282,-74.00541529873355,Los Tacos No. 1,40.714267,-74.008756,Taco Place,5d5f24ec09484500079aee00
2605,Civic Center,40.71522892046282,-74.00541529873355,Kula Yoga Project,40.714342290158086,-74.00809356840004,Yoga Studio,4ad79413f964a520610c21e3
2606,Civic Center,40.71522892046282,-74.00541529873355,Foley Square,40.7145088132257,-74.00291919708252,Park,4abb7c09f964a520d18320e3
2607,Civic Center,40.71522892046282,-74.00541529873355,Aire Ancient Baths,40.718141411641234,-74.00494121234846,Spa,4fbbd9ede4b0756c0d4c2364
2608,Civic Center,40.71522892046282,-74.00541529873355,The Odeon,40.71701011409906,-74.00804244562225,French Restaurant,3fd66200f964a52083e61ee3
2609,Civic Center,40.71522892046282,-74.00541529873355,Crunch - Tribeca,40.717195410510364,-74.00512799620634,Gym / Fitness Center,53a4d335498e5cd1fc526408
2610,Civic Center,40.71522892046282,-74.00541529873355,Tiny's and the Bar Upstairs,40.71679304855808,-74.00821998878457,American Restaurant,4dadcb124df0522cc5622202
2611,Civic Center,40.71522892046282,-74.00541529873355,Karen Lord Pilates Movement,40.71629310954094,-74.00766792975841,Pilates Studio,52d191ab498e38884417ec1d
2612,Civic Center,40.71522892046282,-74.00541529873355,Two Hands Restaurant & Bar,40.71793729407671,-74.0056947993655,Australian Restaurant,56d1c7e2cd105fe2c5c705b6
2613,Civic Center,40.71522892046282,-74.00541529873355,Korin,40.71482437714839,-74.00940425461492,Furniture / Home Store,4af5d65ff964a52091fd21e3
2614,Civic Center,40.71522892046282,-74.00541529873355,Takahachi Bakery,40.713652845301894,-74.0088038953017,Bakery,4c154c9a77cea593c401d260
2615,Civic Center,40.71522892046282,-74.00541529873355,Khe-Yo,40.716752816876635,-74.00858376295221,Asian Restaurant,51df85c9498edb5ea3ad2e2a
2616,Civic Center,40.71522892046282,-74.00541529873355,Weather Up,40.71674084163369,-74.0086664438893,Cocktail Bar,4cd89eeb6e8b5941660c64d2
2617,Civic Center,40.71522892046282,-74.00541529873355,20 Thomas St. (The Flea Theater),40.71616108888684,-74.00582556960691,Theater,4ea89e6702d5b8174e85e65e
2618,Civic Center,40.71522892046282,-74.00541529873355,Hungry Ghost,40.71528136081849,-74.00745883584023,Coffee Shop,5c7d2d843d4791002c881f1c
2619,Civic Center,40.71522892046282,-74.00541529873355,Blue Spoon Coffee Co.,40.714427584609766,-74.00685853301651,Coffee Shop,49c79540f964a520af571fe3
2620,Civic Center,40.71522892046282,-74.00541529873355,Y7 Studio - Tribeca,40.7178305720227,-74.0062042065723,Gym / Fitness Center,5a817f4859c4231a14ba3998
2621,Civic Center,40.71522892046282,-74.00541529873355,Vivi Bubble Tea,40.71594984494608,-74.00458319478163,Bubble Tea Shop,58fd2804f79faa1c9cb04e81
2622,Civic Center,40.71522892046282,-74.00541529873355,Sushi of Gari Tribeca,40.71668439227822,-74.00834342869238,Sushi Restaurant,50597c5ce4b05ea41644ac74
2623,Civic Center,40.71522892046282,-74.00541529873355,Chambers Street Wines,40.715773063928374,-74.00971823312332,Wine Shop,4adcf23cf964a520cc6221e3
2624,Civic Center,40.71522892046282,-74.00541529873355,Think Coffee,40.71690888950524,-74.00393447886529,Coffee Shop,5941bb256f706a35169d1b7a
2625,Civic Center,40.71522892046282,-74.00541529873355,The Mysterious Bookshop,40.71490950153982,-74.00948027011903,Bookstore,4b6469d3f964a52037b12ae3
2626,Civic Center,40.71522892046282,-74.00541529873355,Babesta,40.71476,-74.00928,Baby Store,4cc368704fcfbfb70a0cbe24
2627,Civic Center,40.71522892046282,-74.00541529873355,Primo’s,40.71550092965859,-74.00897677392395,Cocktail Bar,5ae28a7b15173e002cef3271
2628,Civic Center,40.71522892046282,-74.00541529873355,Evening Bar,40.71530064805699,-74.00934703247239,Hotel Bar,545a8c16498eeafe6d52b176
2629,Civic Center,40.71522892046282,-74.00541529873355,City Hall Park,40.712359027088745,-74.00749317653569,Park,3fd66200f964a520d8f11ee3
2630,Civic Center,40.71522892046282,-74.00541529873355,Gran Morsi,40.714246192274395,-74.00792514672226,Italian Restaurant,5421eb06498e1b6b9c1bfd9c
2631,Civic Center,40.71522892046282,-74.00541529873355,1803,40.71541804978279,-74.00742495064014,Cajun / Creole Restaurant,5977d66b64c8e14048a7af6d
2632,Civic Center,40.71522892046282,-74.00541529873355,SKY TING YOGA,40.71812415369316,-74.00305076100503,Yoga Studio,582dbaabd21e031c1a35423d
2633,Civic Center,40.71522892046282,-74.00541529873355,Aahar Indian Cuisine,40.71330656515891,-74.00799405698501,Indian Restaurant,575dea4c498e2739e43a27e2
2634,Civic Center,40.71522892046282,-74.00541529873355,Equinox Tribeca,40.71409860726041,-74.0096857179283,Gym,4a6e331af964a52031d41fe3
2635,Civic Center,40.71522892046282,-74.00541529873355,Balloon Saloon,40.716698758420456,-74.0083896057843,Toy / Game Store,4a8ec960f964a520a51220e3
2636,Civic Center,40.71522892046282,-74.00541529873355,The Class by Taryn Toomey,40.71275251771485,-74.00873355601571,Gym / Fitness Center,58a253c830ecc66c9e5b40a0
2637,Civic Center,40.71522892046282,-74.00541529873355,Skin Laundry TriBeCa,40.71640419526376,-74.00856979550123,Spa,58129a2038fae991d721586c
2638,Civic Center,40.71522892046282,-74.00541529873355,Max,40.716832,-74.008469,Italian Restaurant,4a31891bf964a520ed991fe3
2639,Civic Center,40.71522892046282,-74.00541529873355,Tribeca's Kitchen,40.71610598098949,-74.00707600945124,Diner,54242f3a498e53a21ee14b81
2640,Civic Center,40.71522892046282,-74.00541529873355,FlashDancers Downtown,40.71435,-74.0098,Strip Club,433b2e80f964a52036281fe3
2641,Civic Center,40.71522892046282,-74.00541529873355,Restaurant Marc Forgione,40.71637984317071,-74.00962933453428,New American Restaurant,48510cf9f964a520a5501fe3
2642,Civic Center,40.71522892046282,-74.00541529873355,J.Crew,40.717350930983535,-74.00882542133331,Clothing Store,4f47cb00e4b0db1b34412a78
2643,Civic Center,40.71522892046282,-74.00541529873355,Church Street Boxing Gym,40.713353574017404,-74.00906676030888,Boxing Gym,4b8dbba4f964a5201e0b33e3
2644,Civic Center,40.71522892046282,-74.00541529873355,One Art Space,40.714294907023415,-74.00827965625265,Art Gallery,4ddef29818388714bb5ce52d
2645,Civic Center,40.71522892046282,-74.00541529873355,sweetgreen,40.715493,-74.008951,Salad Place,5ceeb56dc03635002ce7ab2a
2646,Civic Center,40.71522892046282,-74.00541529873355,Little Park,40.715486585249735,-74.00913313510836,American Restaurant,545c0436498e798e22ce4b2a
2647,Civic Center,40.71522892046282,-74.00541529873355,Gourmet Garage,40.71725579230746,-74.00311820017257,Gourmet Shop,55fc18b1498e2c019ea4e3b3
2648,Civic Center,40.71522892046282,-74.00541529873355,The Bar Room at Temple Court,40.7114477287544,-74.00680157032005,Hotel Bar,57f0689d498e7d49d9189369
2649,Civic Center,40.71522892046282,-74.00541529873355,Zucker's Bagels & Smoked Fish,40.71558,-74.00985,Bagel Shop,4a4baaf8f964a52091ac1fe3
2650,Civic Center,40.71522892046282,-74.00541529873355,Four Seasons Hotel New York Downtown,40.71261246501983,-74.00938032087628,Hotel,57c640ad498e74977f98372f
2651,Civic Center,40.71522892046282,-74.00541529873355,Lyons Den Power Yoga,40.718871955905044,-74.00498876667474,Yoga Studio,52891086498e0830151c0524
2652,Civic Center,40.71522892046282,-74.00541529873355,AQUA Studio NY,40.718044219549576,-74.00460466459401,Gym / Fitness Center,50e7557719a987828f27bd89
2653,Civic Center,40.71522892046282,-74.00541529873355,Frankly Wines,40.71447694276293,-74.0100388662148,Wine Shop,4a7f140cf964a520b4f21fe3
2654,Civic Center,40.71522892046282,-74.00541529873355,Alba Dry Cleaner & Tailor,40.71143355866638,-74.00627233822603,Laundry Service,4c606c3e1e5cd13ad1a1a1ed
2655,Civic Center,40.71522892046282,-74.00541529873355,Lekka Burger,40.715246,-74.010559,Burger Joint,5dc6f6a5ea8dfb00080f6faa
2656,Civic Center,40.71522892046282,-74.00541529873355,Duane Park,40.71717275801168,-74.00932869125117,Park,4c3cb549b36ac9285d7a0486
2657,Civic Center,40.71522892046282,-74.00541529873355,Blue Bottle Coffee,40.718354999999995,-74.002215,Coffee Shop,5d920337a6193400088e446d
2658,Civic Center,40.71522892046282,-74.00541529873355,"The Beekman, A Thompson Hotel",40.7111725,-74.0067017,Hotel,56d8c0f8498edb854f926e6a
2659,Civic Center,40.71522892046282,-74.00541529873355,Maman,40.71897320131639,-74.00626391172409,French Restaurant,566c9c87498ef09a2940e605
2660,Civic Center,40.71522892046282,-74.00541529873355,Gotan,40.719217148322926,-74.00664210319519,Café,5487845b498ed6d0cef81f32
2661,Civic Center,40.71522892046282,-74.00541529873355,The Django,40.71936473752016,-74.00488004789766,Lounge,561efe55498ef9d8b978c917
2662,Civic Center,40.71522892046282,-74.00541529873355,Scalini Fedeli,40.71722617263501,-74.00943297013102,Italian Restaurant,437bc800f964a520a52a1fe3
2663,Civic Center,40.71522892046282,-74.00541529873355,Terra Wine Bar,40.7192683,-74.0065046,Wine Bar,524f650e11d2b2e01dc964f8
2664,Civic Center,40.71522892046282,-74.00541529873355,Laughing Man Coffee & Tea,40.7173944529165,-74.01010324607125,Coffee Shop,4ea0afbf9adf1e334e4cc0e6
2665,Civic Center,40.71522892046282,-74.00541529873355,Au Cheval,40.71807461768801,-74.0019744088625,American Restaurant,5c71d51689b06a002c6de87d
2666,Civic Center,40.71522892046282,-74.00541529873355,The Armoury,40.71713686910448,-74.00926863318853,Men's Store,52a61e08498ed122720edb21
2667,Civic Center,40.71522892046282,-74.00541529873355,Eden Day Spa,40.7181413,-74.0025244,Spa,4ae0f28af964a520f08321e3
2668,Civic Center,40.71522892046282,-74.00541529873355,Juice Press,40.71478769908051,-74.0111317502157,Vegetarian / Vegan Restaurant,54148bc6498ea7bb8c05b70a
2669,Civic Center,40.71522892046282,-74.00541529873355,Mudville Restaurant & Tap House,40.71520852817451,-74.00892327116395,Wings Joint,45e5c256f964a52046431fe3
2670,Civic Center,40.71522892046282,-74.00541529873355,The Roxy Hotel,40.71934055853672,-74.00504389888542,Hotel,3fd66200f964a520bbe61ee3
2671,Civic Center,40.71522892046282,-74.00541529873355,Billy's Bakery,40.717893769266055,-74.0044555917205,Bakery,4a41578df964a52028a51fe3
2672,Civic Center,40.71522892046282,-74.00541529873355,Woolworth Building,40.712559078189095,-74.00796435178208,Building,4be99814a9900f479a811540
2673,Civic Center,40.71522892046282,-74.00541529873355,Jungsik,40.718694630954566,-74.00906972656956,Korean Restaurant,4e67f1c7d16433b90090c8f3
2674,Civic Center,40.71522892046282,-74.00541529873355,The Roxy Hotel Bar,40.7193935332575,-74.00492368351038,Cocktail Bar,5227e38d11d20c833c575320
2675,Civic Center,40.71522892046282,-74.00541529873355,Frenchette,40.719596,-74.005786,French Restaurant,5abc33ccad17896edaca3d61
2676,Civic Center,40.71522892046282,-74.00541529873355,Sweet Lily,40.71914305111835,-74.00653736323514,Spa,4b141fe9f964a520a79d23e3
2677,Civic Center,40.71522892046282,-74.00541529873355,Tribeca Greenmarket,40.716802033574126,-74.01087999343872,Farmers Market,4a8c4baef964a520960d20e3
2678,Civic Center,40.71522892046282,-74.00541529873355,Bâtard,40.719624,-74.005788,Modern European Restaurant,53756391498ef3c8e7f43ecb
2679,Civic Center,40.71522892046282,-74.00541529873355,Shigure,40.718805651441315,-74.00511283615627,Sake Bar,50dfb483e4b0a6d1c640b053
2680,Civic Center,40.71522892046282,-74.00541529873355,Blackstones at The Roxy Hotel,40.7194,-74.004653,Health & Beauty Service,5717e045498edca670e5809b
2681,Civic Center,40.71522892046282,-74.00541529873355,Benares,40.714117,-74.009248,Indian Restaurant,50b02338e4b047828b2277c1
2682,Civic Center,40.71522892046282,-74.00541529873355,Temple Court,40.7114909233789,-74.00683195829815,American Restaurant,57dc7ea2498e2a830309c81c
2683,Civic Center,40.71522892046282,-74.00541529873355,Gunbae,40.714529061647745,-74.01024165602449,Korean Restaurant,555b7016498ef57fbcc739d2
2684,Civic Center,40.71522892046282,-74.00541529873355,Harley-Davidson of New York City,40.717994786538576,-74.00298552496766,Motorcycle Shop,5165ac58e4b0c844dfc40231
2685,Civic Center,40.71522892046282,-74.00541529873355,16 Handles,40.715989593965055,-74.01003472246187,Ice Cream Shop,5f6cc37e36319a2f0890c299
2686,Civic Center,40.71522892046282,-74.00541529873355,Boomerang Toys,40.71640762139769,-74.0085815590449,Toy / Game Store,4bb23d83715eef3b12f684bb
2687,Civic Center,40.71522892046282,-74.00541529873355,Birch Coffee,40.71075943494384,-74.00595340051164,Coffee Shop,56e7f585498ed6598b4030cd
2688,Civic Center,40.71522892046282,-74.00541529873355,Jack’s Stir Brew Coffee,40.71645048567266,-74.0097547321717,Coffee Shop,597a11ccb2958f056b27c60d
2689,Civic Center,40.71522892046282,-74.00541529873355,The Roxy Hotel Cinema,40.71938099356035,-74.00488259672493,Movie Theater,4d6fe1730187236a6d94a2ba
2690,Civic Center,40.71522892046282,-74.00541529873355,Whiskey Tavern,40.71662496145311,-74.00025965055961,Whisky Bar,49c65aa8f964a52038571fe3
2691,Midtown South,40.7485096643122,-73.98871313285247,Jongro BBQ,40.747574,-73.987043,Korean Restaurant,540f86da498e020149fa7676
2692,Midtown South,40.7485096643122,-73.98871313285247,Lush,40.74928083533018,-73.98710757493973,Cosmetics Shop,5435bc4a498ebb616b9342e2
2693,Midtown South,40.7485096643122,-73.98871313285247,Anytime Soju Bar and Eatery,40.74780808819708,-73.98679824648289,Korean Restaurant,5c01ccc14ac28a002c3cbd8d
2694,Midtown South,40.7485096643122,-73.98871313285247,Kimpton Hotel Eventi,40.747224,-73.98996,Hotel,4bec60a5f909ef3b2808a9c6
2695,Midtown South,40.7485096643122,-73.98871313285247,Grace Street Cafe,40.74770777348895,-73.98660781684485,Dessert Shop,4f298f3a771655080994d9db
2696,Midtown South,40.7485096643122,-73.98871313285247,King’s Street Coffee,40.74777457216174,-73.99060579834321,Coffee Shop,5a09b45b6dcf043c23d5ad4e
2697,Midtown South,40.7485096643122,-73.98871313285247,Louis Vuitton,40.750274487058945,-73.98814608200075,Boutique,4c3ce1187d00d13a78853950
2698,Midtown South,40.7485096643122,-73.98871313285247,L'Amico,40.74709570524947,-73.98980498026418,Italian Restaurant,55e63b89498e3ed62f75cff3
2699,Midtown South,40.7485096643122,-73.98871313285247,H Mart Asian Supermarket,40.74808454598408,-73.9875030321688,Grocery Store,4ac4f9c1f964a520c99f20e3
2700,Midtown South,40.7485096643122,-73.98871313285247,Samwon Garden BBQ,40.74801,-73.98728,Korean Restaurant,5aab0d2ae179107b87768ff8
2701,Midtown South,40.7485096643122,-73.98871313285247,Empire State Building,40.7485995507123,-73.98580648682452,Building,43695300f964a5208c291fe3
2702,Midtown South,40.7485096643122,-73.98871313285247,Ayza Wine & Chocolate Bar,40.7471282,-73.98690429999999,Wine Bar,48427799f964a5203c501fe3
2703,Midtown South,40.7485096643122,-73.98871313285247,Victoria's Secret,40.74974546195204,-73.9876925849524,Lingerie Store,4d5bfe2e935e60fc1e3633c0
2704,Midtown South,40.7485096643122,-73.98871313285247,Turntable Chicken Jazz,40.74842827708469,-73.98630205545861,Fried Chicken Joint,596826322aff31413b0a11f5
2705,Midtown South,40.7485096643122,-73.98871313285247,Friedman's,40.74862619294944,-73.99028324745854,American Restaurant,522b5da811d2094ebf69e436
2706,Midtown South,40.7485096643122,-73.98871313285247,Sweet Churro,40.74757,-73.986244,Dessert Shop,5b9c2a12acb00b00392a3b11
2707,Midtown South,40.7485096643122,-73.98871313285247,Paper Coffee,40.74631409352761,-73.98957118391989,Coffee Shop,59ac2ec6fdb9a734dd847025
2708,Midtown South,40.7485096643122,-73.98871313285247,Wafels & Dinges Cabana,40.750411830144486,-73.98765539816003,Snack Place,5293ba6d498ee4056d75a6da
2709,Midtown South,40.7485096643122,-73.98871313285247,Gucci,40.750307,-73.988412,Leather Goods Store,50e9efa9e4b0dfcb1c217069
2710,Midtown South,40.7485096643122,-73.98871313285247,86th Floor Observation Deck,40.74844544481811,-73.98568124187432,Scenic Lookout,4bcca12bb6c49c7422169491
2711,Midtown South,40.7485096643122,-73.98871313285247,Pocha 32,40.747634864616465,-73.98648664038662,Korean Restaurant,49f47acdf964a5200b6b1fe3
2712,Midtown South,40.7485096643122,-73.98871313285247,E-Mo Kimbap,40.747264,-73.986221,Korean Restaurant,4a9d3c1af964a520ff3720e3
2713,Midtown South,40.7485096643122,-73.98871313285247,Gaonnuri,40.748089,-73.988073,Korean Restaurant,502be880e0e2eb169244b6a0
2714,Midtown South,40.7485096643122,-73.98871313285247,Izakaya MEW,40.750145083699266,-73.98639033818998,Japanese Restaurant,51e8ce40498ea1fb0180efb2
2715,Midtown South,40.7485096643122,-73.98871313285247,American Cancer Society Hope Lodge,40.74899538329225,-73.99009064056791,Event Space,4a6a21edf964a520accc1fe3
2716,Midtown South,40.7485096643122,-73.98871313285247,Bb.q Olive Chicken,40.74786345453993,-73.98696541326319,Fried Chicken Joint,58388607f697e03e51398a9f
2717,Midtown South,40.7485096643122,-73.98871313285247,MADE Hotel,40.746185,-73.989523,Hotel,59aaa4888a6f173536519ecb
2718,Midtown South,40.7485096643122,-73.98871313285247,OSAMIL Korean Gastropub,40.7468644790879,-73.98653183031583,Gastropub,5786a350498e62b9c4c4c39e
2719,Midtown South,40.7485096643122,-73.98871313285247,Woorijip,40.7476231963955,-73.98637205431945,Korean Restaurant,49becfd3f964a520e0541fe3
2720,Midtown South,40.7485096643122,-73.98871313285247,Vans Off The Wall,40.750377145408955,-73.98971583024594,Shoe Store,5a31703ca423624b35eddada
2721,Midtown South,40.7485096643122,-73.98871313285247,Gagopa Karaoke,40.7478576159051,-73.98703240943476,Karaoke Bar,4aebbcfcf964a520a4c421e3
2722,Midtown South,40.7485096643122,-73.98871313285247,Blink Fitness,40.748047017352285,-73.99095741364096,Gym,524dfe3611d26976a6d62277
2723,Midtown South,40.7485096643122,-73.98871313285247,Sun Sweet Fresh Market,40.746929113829026,-73.98992501949441,Market,52a7b56411d2b6f4c79b31ca
2724,Midtown South,40.7485096643122,-73.98871313285247,Made Hotel Lobby Bar,40.74628054832482,-73.98958474135932,Hotel Bar,5a6906b826659b1a0bc6f343
2725,Midtown South,40.7485096643122,-73.98871313285247,The Face Shop,40.74789531215623,-73.98704393243035,Cosmetics Shop,4b79b93cf964a520a90d2fe3
2726,Midtown South,40.7485096643122,-73.98871313285247,Rafiqi's Halal Food,40.74770490947302,-73.98814227092514,Food Truck,4bc8978b2f94d13a73e8137f
2727,Midtown South,40.7485096643122,-73.98871313285247,Cho Dang Gol,40.750158472609044,-73.986438204421,Korean Restaurant,4a1dd896f964a520a27b1fe3
2728,Midtown South,40.7485096643122,-73.98871313285247,BCD Tofu House,40.747362,-73.985663,Korean Restaurant,517563f9498e0a4859d08fe4
2729,Midtown South,40.7485096643122,-73.98871313285247,The Spot Karaoke & Lounge,40.74798250264473,-73.98726676008299,Karaoke Bar,4e34c6fec65b2313e2873375
2730,Midtown South,40.7485096643122,-73.98871313285247,New Wonjo,40.74779978165289,-73.98684697596717,Korean Restaurant,40bbc700f964a520a2001fe3
2731,Midtown South,40.7485096643122,-73.98871313285247,Stumptown Coffee Roasters,40.745835357994196,-73.98807133259928,Coffee Shop,4aa52d50f964a520834720e3
2732,Midtown South,40.7485096643122,-73.98871313285247,CHOPT,40.748252293405834,-73.98571435525511,Salad Place,58dbddbf0acb6a4d626e4476
2733,Midtown South,40.7485096643122,-73.98871313285247,Target,40.750245,-73.989309,Big Box Store,59e9e7c5cf72a01dab3bcc10
2734,Midtown South,40.7485096643122,-73.98871313285247,Milk Bar NYC Flagship,40.745820816037686,-73.98839214629743,Dessert Shop,5dc3f442fee8a10008ad4efc
2735,Midtown South,40.7485096643122,-73.98871313285247,Five Senses,40.747551445649044,-73.98616661514991,Korean Restaurant,5585f499498e12103dc16c21
2736,Midtown South,40.7485096643122,-73.98871313285247,Market Crates,40.74848216427619,-73.9863876986924,Restaurant,5644dc0f498ea0ff843ab26a
2737,Midtown South,40.7485096643122,-73.98871313285247,Ace Hotel New York,40.74585807964396,-73.98812139191362,Hotel,4a0e0f85f964a520bf751fe3
2738,Midtown South,40.7485096643122,-73.98871313285247,Amazon Books,40.748609916780424,-73.98547898902387,Bookstore,58f3dfc8588e362c50674a2f
2739,Midtown South,40.7485096643122,-73.98871313285247,Stella 34 Trattoria,40.75036011,-73.98833372,Italian Restaurant,5113bdade4b02a8086623542
2740,Midtown South,40.7485096643122,-73.98871313285247,Gopchang Story,40.74719625836001,-73.98566625181945,Korean Restaurant,5b1ebf8a012358002c803a76
2741,Midtown South,40.7485096643122,-73.98871313285247,Abiko Curry,40.74747461672708,-73.98608184163182,Japanese Restaurant,57ab615d498eef084faa348b
